ward,year,category,location,cost
15,2017,Alley Resurfacing,S LAFLIN ST & W 46TH ST&S BISHOP ST & W 47TH ST,4244.09
15,2017,Alley Resurfacing,S WINCHESTER AVE & W 47TH ST&S WOLCOTT AVE & W 48TH ST,26589.44
15,2017,Alley Speed Hump,S HOYNE AVE & W 47TH ST&S SEELEY AVE & W 48TH ST,700.0
15,2017,Alley Speed Hump,S SEELEY AVE & W 48TH ST&S DAMEN AVE & W 49TH ST,2800.0
15,2017,Alley Speed Hump,S DAMEN AVE & W 47TH ST&S WINCHESTER AVE & W 48TH ST,700.0
15,2017,Alley Speed Hump,S DAMEN AVE & W 48TH ST&S WINCHESTER AVE & W 49TH ST,1400.0
15,2017,Alley Speed Hump,S WINCHESTER AVE & W 47TH ST&S WOLCOTT AVE & W 48TH ST,4200.0
15,2017,Alley Speed Hump,S WINCHESTER AVE & W 48TH ST&S WOLCOTT AVE & W 49TH ST,1400.0
15,2017,Alley Speed Hump,S WOLCOTT AVE & W 47TH ST&S HONORE ST & W 48TH ST,2100.0
15,2017,Alley Speed Hump,S WOLCOTT AVE & W 48TH ST&S HONORE ST & W 49TH ST,1400.0
15,2017,Alley Speed Hump,S HONORE ST & W 48TH ST&S WOOD ST & W 49TH ST,700.0
15,2017,Alley Speed Hump,S WOOD ST & W 47TH ST&S HERMITAGE AVE & W 48TH ST,4200.0
15,2017,Alley Speed Hump,S WOOD ST & W 48TH ST&S HERMITAGE AVE & W 49TH ST,2800.0
15,2017,Alley Speed Hump,S HERMITAGE AVE & W 47TH ST&S PAULINA ST & W 48TH ST,3500.0
15,2017,Alley Speed Hump,S HERMITAGE AVE & W 48TH ST&S PAULINA ST & W 49TH ST,2100.0
15,2017,Alley Speed Hump Removal,S SEELEY AVE & W 48TH ST&S DAMEN AVE & W 49TH ST,2800.0
15,2017,Diagonal Parking,S FAIRFIELD AVE & W 47TH ST,27015.5
15,2017,Floodlight,& W POPE JOHN PAUL II DR,2700.0
15,2017,Unknown,Miscellaneous Other Projects,10000.0
15,2017,Street Light Piggy Back Only,ON S PAULINA ST FROM W 59TH ST (5900 S) TO W 61ST ST,22953.0
15,2017,Unknown,47TH ST,375000.0
15,2017,Unknown,47TH ST ON S HONORE ST FROM W GARFIELD BLVD (5500 S) TO W 57TH ST,350000.0
15,2017,Street Speed Hump,ON S PAULINA ST FROM W 47TH ST (4700 S) TO W 49TH ST,7400.0
15,2017,Street Speed Hump,ON S WOOD ST FROM W 47TH ST (4700 S) TO W 49TH ST,7400.0
15,2017,Street Speed Hump,ON S HONORE ST FROM W 47TH ST (4700 S) TO W 49TH ST,7400.0
15,2017,Street Speed Hump,ON S WOLCOTT AVE FROM W 47TH ST (4700 S) TO W 49TH ST,7400.0
15,2017,Street Speed Hump,ON S HOYNE AVE FROM W 47TH ST (4700 S) TO W 48TH ST,3700.0
15,2017,Unknown,S WESTERN AVE & W 48TH PL,25000.0
